Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,6,6,658,700,753,757,US,75,NA,55,57,NA,-4,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,704,700,753,757,US,75,NA,49,57,NA,-4,4,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,710,700,750,757,US,75,NA,40,57,NA,-7,10,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,NA,700,NA,757,US,75,NA,NA,57,NA,NA,NA,MDT,PIT,185,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,700,700,751,757,US,75,NA,51,57,NA,-6,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,658,700,752,757,US,75,NA,54,57,NA,-5,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,658,700,749,757,US,75,NA,51,57,NA,-8,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,700,700,745,757,US,75,NA,45,57,NA,-12,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,701,700,750,757,US,75,NA,49,57,NA,-7,1,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,702,700,745,757,US,75,NA,43,57,NA,-12,2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,700,700,746,757,US,75,NA,46,57,NA,-11,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,700,700,748,757,US,75,NA,48,57,NA,-9,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,700,700,755,757,US,75,NA,55,57,NA,-2,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,659,700,745,757,US,75,NA,46,57,NA,-12,-1,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,705,700,802,757,US,75,NA,57,57,NA,5,5,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,NA,700,NA,757,US,75,NA,NA,57,NA,NA,NA,MDT,PIT,185,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,701,700,756,757,US,75,NA,55,57,NA,-1,1,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,700,700,746,757,US,75,NA,46,57,NA,-11,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,700,700,804,757,US,75,NA,64,57,NA,7,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,700,700,812,757,US,75,NA,72,57,NA,15,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,700,700,749,757,US,75,NA,49,57,NA,-8,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,658,700,743,757,US,75,NA,45,57,NA,-14,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,658,700,741,757,US,75,NA,43,57,NA,-16,-2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,702,700,757,757,US,75,NA,55,57,NA,0,2,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,700,700,752,757,US,75,NA,52,57,NA,-5,0,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,659,700,751,757,US,75,NA,52,57,NA,-6,-1,MDT,PIT,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2157,2100,2312,2226,US,76,NA,75,86,NA,46,57,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2117,2100,2236,2226,US,76,NA,79,86,NA,10,17,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2126,2100,2241,2226,US,76,NA,75,86,NA,15,26,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2144,2140,2315,2306,US,76,NA,91,86,NA,9,4,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2137,2140,2252,2306,US,76,NA,75,86,NA,-14,-3,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2140,2140,2314,2306,US,76,NA,94,86,NA,8,0,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2156,2140,2308,2306,US,76,NA,72,86,NA,2,16,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2139,2140,2300,2306,US,76,NA,81,86,NA,-6,-1,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2142,2140,2257,2306,US,76,NA,75,86,NA,-9,2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2217,2140,NA,2306,US,76,NA,NA,86,NA,NA,37,BOS,BWI,370,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,12,5,2208,2140,2320,2306,US,76,NA,72,86,NA,14,28,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2138,2140,2257,2306,US,76,NA,79,86,NA,-9,-2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2145,2140,2305,2306,US,76,NA,80,86,NA,-1,5,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2140,2140,2256,2306,US,76,NA,76,86,NA,-10,0,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2139,2140,2257,2306,US,76,NA,78,86,NA,-9,-1,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2142,2140,2317,2306,US,76,NA,95,86,NA,11,2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2138,2140,2300,2306,US,76,NA,82,86,NA,-6,-2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2357,2140,115,2306,US,76,NA,78,86,NA,129,137,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2202,2140,2335,2306,US,76,NA,93,86,NA,29,22,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2138,2140,2301,2306,US,76,NA,83,86,NA,-5,-2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2140,2140,2301,2306,US,76,NA,81,86,NA,-5,0,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2211,2140,2359,2306,US,76,NA,108,86,NA,53,31,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2146,2140,2302,2306,US,76,NA,76,86,NA,-4,6,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2328,2140,52,2306,US,76,NA,84,86,NA,106,108,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,2139,2140,2301,2306,US,76,NA,82,86,NA,-5,-1,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,2142,2140,2257,2306,US,76,NA,75,86,NA,-9,2,BOS,BWI,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,NA,600,NA,718,US,76,NA,NA,78,NA,NA,NA,OAK,SAN,446,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,604,600,720,718,US,76,NA,76,78,NA,2,4,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,613,600,732,718,US,76,NA,79,78,NA,14,13,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,600,600,714,718,US,76,NA,74,78,NA,-4,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,559,600,717,718,US,76,NA,78,78,NA,-1,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,558,600,715,718,US,76,NA,77,78,NA,-3,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,600,600,713,718,US,76,NA,73,78,NA,-5,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,606,600,715,718,US,76,NA,69,78,NA,-3,6,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,619,600,754,718,US,76,NA,95,78,NA,36,19,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,601,600,753,718,US,76,NA,112,78,NA,35,1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,559,600,717,718,US,76,NA,78,78,NA,-1,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,605,600,723,718,US,76,NA,78,78,NA,5,5,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,602,600,720,718,US,76,NA,78,78,NA,2,2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,559,600,717,718,US,76,NA,78,78,NA,-1,-1,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,600,600,718,718,US,76,NA,78,78,NA,0,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,603,600,721,718,US,76,NA,78,78,NA,3,3,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,602,600,720,718,US,76,NA,78,78,NA,2,2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,602,600,717,718,US,76,NA,75,78,NA,-1,2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,606,600,727,718,US,76,NA,81,78,NA,9,6,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,558,600,712,718,US,76,NA,74,78,NA,-6,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,558,600,709,718,US,76,NA,71,78,NA,-9,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,602,600,718,718,US,76,NA,76,78,NA,0,2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,600,600,720,718,US,76,NA,80,78,NA,2,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,558,600,709,718,US,76,NA,71,78,NA,-9,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,558,600,714,718,US,76,NA,76,78,NA,-4,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,600,600,719,718,US,76,NA,79,78,NA,1,0,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,558,600,706,718,US,76,NA,68,78,NA,-12,-2,OAK,SAN,446,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1659,1635,1742,1715,US,76,NA,43,40,NA,27,24,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1638,1635,1712,1715,US,76,NA,34,40,NA,-3,3,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1714,1635,1751,1715,US,76,NA,37,40,NA,36,39,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1700,1700,1745,1740,US,76,NA,45,40,NA,5,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1701,1700,1740,1740,US,76,NA,39,40,NA,0,1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1658,1700,1747,1740,US,76,NA,49,40,NA,7,-2,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1703,1700,1733,1740,US,76,NA,30,40,NA,-7,3,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1658,1700,1737,1740,US,76,NA,39,40,NA,-3,-2,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1714,1700,1748,1740,US,76,NA,34,40,NA,8,14,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1713,1700,1807,1740,US,76,NA,54,40,NA,27,13,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1700,1700,1748,1740,US,76,NA,48,40,NA,8,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1714,1700,NA,1740,US,76,NA,NA,40,NA,NA,14,PIT,ERI,109,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,13,6,1705,1700,1748,1740,US,76,NA,43,40,NA,8,5,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1704,1700,1745,1740,US,76,NA,41,40,NA,5,4,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1701,1700,1740,1740,US,76,NA,39,40,NA,0,1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1659,1700,1743,1740,US,76,NA,44,40,NA,3,-1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1700,1700,1752,1740,US,76,NA,52,40,NA,12,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1703,1700,1744,1740,US,76,NA,41,40,NA,4,3,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1659,1700,1740,1740,US,76,NA,41,40,NA,0,-1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1704,1700,1740,1740,US,76,NA,36,40,NA,0,4,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1703,1700,1750,1740,US,76,NA,47,40,NA,10,3,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1703,1700,1742,1740,US,76,NA,39,40,NA,2,3,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1658,1700,1745,1740,US,76,NA,47,40,NA,5,-2,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1658,1700,1739,1740,US,76,NA,41,40,NA,-1,-2,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1714,1700,1744,1740,US,76,NA,30,40,NA,4,14,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1700,1700,1741,1740,US,76,NA,41,40,NA,1,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1705,1700,1740,1740,US,76,NA,35,40,NA,0,5,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1700,1700,1744,1740,US,76,NA,44,40,NA,4,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1700,1700,1740,1740,US,76,NA,40,40,NA,0,0,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1659,1700,1748,1740,US,76,NA,49,40,NA,8,-1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,NA,810,NA,1536,US,76,NA,NA,266,NA,NA,NA,SAN,PIT,2106,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,815,810,1531,1536,US,76,NA,256,266,NA,-5,5,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,824,810,NA,1536,US,76,NA,NA,266,NA,NA,14,SAN,PIT,2106,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1990,1,4,4,820,810,1542,1536,US,76,NA,262,266,NA,6,10,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,811,810,1533,1536,US,76,NA,262,266,NA,-3,1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,809,810,1606,1536,US,76,NA,297,266,NA,30,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,814,810,1551,1536,US,76,NA,277,266,NA,15,4,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,809,810,1540,1536,US,76,NA,271,266,NA,4,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,821,810,1555,1536,US,76,NA,274,266,NA,19,11,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,831,810,1626,1536,US,76,NA,295,266,NA,50,21,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,841,810,1553,1536,US,76,NA,252,266,NA,17,31,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,817,810,1606,1536,US,76,NA,289,266,NA,30,7,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,816,810,1516,1536,US,76,NA,240,266,NA,-20,6,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,816,810,1514,1536,US,76,NA,238,266,NA,-22,6,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,815,810,1517,1536,US,76,NA,242,266,NA,-19,5,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,809,810,1520,1536,US,76,NA,251,266,NA,-16,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,811,810,1515,1536,US,76,NA,244,266,NA,-21,1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,807,810,1514,1536,US,76,NA,247,266,NA,-22,-3,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,810,810,1529,1536,US,76,NA,259,266,NA,-7,0,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,826,810,1550,1536,US,76,NA,264,266,NA,14,16,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,813,810,1549,1536,US,76,NA,276,266,NA,13,3,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,809,810,1518,1536,US,76,NA,249,266,NA,-18,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,814,810,1518,1536,US,76,NA,244,266,NA,-18,4,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,809,810,1508,1536,US,76,NA,239,266,NA,-28,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,820,810,1610,1536,US,76,NA,290,266,NA,34,10,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,808,810,1526,1536,US,76,NA,258,266,NA,-10,-2,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,809,810,1518,1536,US,76,NA,249,266,NA,-18,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,812,810,1517,1536,US,76,NA,245,266,NA,-19,2,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,810,810,1520,1536,US,76,NA,250,266,NA,-16,0,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,808,810,1524,1536,US,76,NA,256,266,NA,-12,-2,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,809,810,1504,1536,US,76,NA,235,266,NA,-32,-1,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1056,1050,1142,1130,US,77,NA,46,40,NA,12,6,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1118,1050,1159,1130,US,77,NA,41,40,NA,29,28,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1052,1050,1129,1130,US,77,NA,37,40,NA,-1,2,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1102,1050,1138,1130,US,77,NA,36,40,NA,8,12,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1049,1050,1125,1130,US,77,NA,36,40,NA,-5,-1,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1048,1050,1125,1130,US,77,NA,37,40,NA,-5,-2,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1045,1050,1121,1130,US,77,NA,36,40,NA,-9,-5,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1048,1050,1126,1130,US,77,NA,38,40,NA,-4,-2,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1057,1050,1137,1130,US,77,NA,40,40,NA,7,7,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1059,1050,1143,1130,US,77,NA,44,40,NA,13,9,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1055,1050,1132,1130,US,77,NA,37,40,NA,2,5,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1115,1050,1201,1130,US,77,NA,46,40,NA,31,25,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1049,1050,1128,1130,US,77,NA,39,40,NA,-2,-1,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1047,1050,1128,1130,US,77,NA,41,40,NA,-2,-3,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1055,1050,1139,1130,US,77,NA,44,40,NA,9,5,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1048,1050,1129,1130,US,77,NA,41,40,NA,-1,-2,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1101,1050,1142,1130,US,77,NA,41,40,NA,12,11,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1124,1050,1207,1130,US,77,NA,43,40,NA,37,34,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1049,1050,1127,1130,US,77,NA,38,40,NA,-3,-1,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1112,1050,1150,1130,US,77,NA,38,40,NA,20,22,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1105,1050,1130,1130,US,77,NA,25,40,NA,0,15,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1050,1050,1126,1130,US,77,NA,36,40,NA,-4,0,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1051,1050,1128,1130,US,77,NA,37,40,NA,-2,1,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1055,1050,1139,1130,US,77,NA,44,40,NA,9,5,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1047,1050,1128,1130,US,77,NA,41,40,NA,-2,-3,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1103,1050,1149,1130,US,77,NA,46,40,NA,19,13,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1049,1050,1125,1130,US,77,NA,36,40,NA,-5,-1,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,NA,1050,NA,1130,US,77,NA,NA,40,NA,NA,NA,ERI,ITH,193,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1113,1050,1155,1130,US,77,NA,42,40,NA,25,23,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1048,1050,1128,1130,US,77,NA,40,40,NA,-2,-2,ERI,ITH,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,951,940,1036,1018,US,77,NA,45,38,NA,18,11,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1015,940,1055,1018,US,77,NA,40,38,NA,37,35,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,954,940,1024,1018,US,77,NA,30,38,NA,6,14,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1012,940,1051,1019,US,77,NA,39,39,NA,32,32,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,953,940,1027,1019,US,77,NA,34,39,NA,8,13,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,955,940,1033,1019,US,77,NA,38,39,NA,14,15,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,941,940,1017,1019,US,77,NA,36,39,NA,-2,1,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,946,940,1015,1019,US,77,NA,29,39,NA,-4,6,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,958,940,1040,1019,US,77,NA,42,39,NA,21,18,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1004,940,1044,1019,US,77,NA,40,39,NA,25,24,PIT,ERI,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
